WARP_Violations,#Pairs,GARP_Violations,#Pairs,SARP_Violations,#Pairs,AFRIAT_Index,VARIAN_Index_Min,VARIAN_Index_Mean,VARIAN_Index_AVG(SSQ),Is exact,Houtman-Maks-Index,Is exact,Subject
22,11,65,54,134,67,0.087144,0.087144,0.011089,0.026152,2,0.33333,1,25105151
28,14,56,42,86,43,0.44094,0.56179,0.11959,0.20641,3,0.33333,1,25105152
24,12,138,126,272,136,0.15354,0.15354,0.034795,0.064212,2,0.22222,1,25105161
28,14,102,88,210,105,0.16352,0.36188,0.095646,0.13415,3,0.27778,1,25105171
22,11,73,62,144,72,0.21015,0.21015,0.045853,0.090633,2,0.27778,1,25105191
6,3,11,8,18,9,0.07084,0.07084,0.0062429,0.019355,1,0.11111,1,25105192
18,9,63,54,132,66,0.44412,0.44412,0.058989,0.12658,2,0.22222,1,25105201
10,5,36,31,64,32,0.072678,0.072678,0.010312,0.021828,2,0.22222,1,25105202
16,8,34,26,58,29,0.18926,0.18926,0.021668,0.051885,2,0.22222,1,25105211
28,14,88,74,182,91,0.14634,0.34342,0.093013,0.14235,3,0.16667,1,25105212
20,10,78,68,194,97,0.36784,0.36784,0.048945,0.1325,2,0.22222,1,25105221
10,5,19,14,32,16,0.23895,0.23895,0.014504,0.056539,1,0.16667,1,25105231
28,14,119,105,240,120,0.30092,0.53552,0.16984,0.24074,3,0.27778,1,25105241
12,6,37,31,90,45,0.14906,0.14906,0.023462,0.051189,2,0.16667,1,25105251
22,11,135,124,306,153,0.36344,0.36344,0.060157,0.1105,2,0.33333,1,25105252
22,11,102,91,210,105,0.16784,0.28202,0.041762,0.092343,2,0.16667,1,25105261
16,8,70,62,132,66,0.14149,0.14149,0.02139,0.051856,2,0.16667,1,25105271
18,9,73,64,158,79,0.20519,0.20519,0.027317,0.061839,2,0.22222,1,25105281
22,11,120,109,240,120,0.17176,0.17176,0.024551,0.055146,2,0.22222,1,25105282
14,7,58,51,134,67,0.40069,0.40069,0.037315,0.10417,2,0.22222,1,25105291
14,7,38,31,90,45,0.22739,0.22739,0.013304,0.053672,2,0.11111,1,25105301
28,14,122,108,272,136,0.58284,0.75951,0.23826,0.34726,3,0.33333,1,25105311
24,12,116,104,272,136,0.16612,0.16612,0.039979,0.071546,2,0.27778,1,25105321
2,1,6,5,12,6,0.057059,0.057059,0.0031699,0.013449,1,0.055556,1,25105331
18,9,45,36,84,42,0.28474,0.28474,0.036579,0.082379,2,0.16667,1,25105341
12,6,16,10,22,11,0.18904,0.18904,0.034228,0.069115,1,0.27778,1,25107011
12,6,33,27,78,39,0.37994,0.37994,0.031161,0.10198,2,0.16667,1,25107012
14,7,54,47,110,55,0.29158,0.29158,0.020274,0.078792,2,0.16667,1,25107021
28,14,102,88,182,91,0.24546,0.51771,0.1304,0.18968,3,0.33333,1,25107022
12,6,77,71,182,91,0.17618,0.17618,0.021791,0.054533,2,0.11111,1,25107031
18,9,32,23,46,23,0.26723,0.26723,0.048019,0.096283,2,0.27778,1,25107032
8,4,32,28,72,36,0.25326,0.25917,0.024075,0.078969,2,0.16667,1,25107041
14,7,64,57,156,78,0.18305,0.18305,0.01877,0.052095,2,0.22222,1,25107042
20,10,103,93,240,120,0.26746,0.26746,0.026069,0.070789,2,0.27778,1,25107051
26,13,80,67,184,92,0.19676,0.47844,0.12168,0.17807,3,0.27778,1,25107052
20,10,112,102,272,136,0.20984,0.20984,0.040458,0.074134,2,0.22222,1,25107061
6,3,17,14,30,15,0.17845,0.17845,0.020247,0.056224,1,0.055556,1,25107062
0,0,0,0,0,0,0,0,0,0,1,0,1,25107071
12,6,57,51,132,66,0.12589,0.12589,0.011448,0.031624,2,0.16667,1,25107072
10,5,21,16,32,16,0.068714,0.068714,0.010429,0.023676,1,0.11111,1,25107081
20,10,66,56,182,91,0.17612,0.19379,0.02248,0.05583,2,0.27778,1,25107082
6,3,7,4,8,4,0.10116,0.10116,0.0085153,0.025918,1,0.11111,1,25107091
2,1,16,15,42,21,0.18036,0.18036,0.01002,0.04251,1,0.055556,1,25107092
12,6,23,17,40,20,0.12969,0.12969,0.0213,0.042061,1,0.22222,1,25107101
24,12,60,48,124,62,0.31035,0.31035,0.039107,0.097986,2,0.33333,1,25107102
14,7,59,52,110,55,0.082591,0.082591,0.011389,0.025286,2,0.16667,1,25107111
8,4,9,5,10,5,0.07978,0.07978,0.0084834,0.022284,1,0.16667,1,25107121
24,12,74,62,134,67,0.14333,0.14333,0.02109,0.044852,2,0.27778,1,25107122
18,9,63,54,156,78,0.26982,0.26982,0.025894,0.093215,2,0.11111,1,25107131
14,7,25,18,58,29,0.093418,0.093418,0.017123,0.03849,1,0.22222,1,25107132
6,3,7,4,8,4,0.25572,0.25572,0.016272,0.060617,1,0.11111,1,25107141
14,7,33,26,62,31,0.23872,0.23872,0.023459,0.070559,2,0.16667,1,25107161
24,12,96,84,210,105,0.10575,0.10575,0.020452,0.039208,2,0.22222,1,25107171
16,8,66,58,182,91,0.1714,0.203,0.023433,0.057952,2,0.16667,1,25107172
14,7,85,78,164,82,0.5125,0.5125,0.05889,0.17044,2,0.22222,1,25107181
10,5,25,20,50,25,0.1272,0.1272,0.015113,0.038972,1,0.16667,1,25107191
14,7,30,23,56,28,0.12391,0.12391,0.014968,0.040066,2,0.22222,1,25107192
16,8,48,40,96,48,0.3666,0.3666,0.05135,0.11269,2,0.22222,1,25107201
14,7,32,25,58,29,0.32441,0.32441,0.042743,0.10512,2,0.27778,1,25107211
20,10,94,84,210,105,0.32825,0.32825,0.054985,0.11854,2,0.27778,1,25107221
16,8,96,88,182,91,0.6149,0.6149,0.052314,0.15571,2,0.22222,1,25107231
18,9,44,35,80,40,0.17869,0.17869,0.026987,0.057983,2,0.27778,1,25107241
6,3,9,6,14,7,0.034517,0.034517,0.0034619,0.0092339,1,0.16667,1,25107251
10,5,27,22,58,29,0.21133,0.21133,0.017057,0.052099,2,0.16667,1,25107261
12,6,86,80,182,91,0.12477,0.12477,0.018541,0.043834,2,0.16667,1,25107271
12,6,30,24,54,27,0.16774,0.16774,0.012074,0.04597,2,0.11111,1,25107281
30,15,114,99,212,106,0.29369,0.46085,0.1388,0.19642,3,0.27778,1,25107291
10,5,19,14,32,16,0.15554,0.15554,0.012779,0.038402,1,0.16667,1,25112011
18,9,91,82,210,105,0.13739,0.13739,0.01862,0.041778,2,0.22222,1,25112012
22,11,91,80,212,106,0.30667,0.30667,0.029831,0.084255,2,0.22222,1,25112021
6,3,11,8,18,9,0.049353,0.049353,0.0046661,0.014056,1,0.11111,1,25112022
12,6,44,38,90,45,0.17518,0.17518,0.021332,0.05306,2,0.22222,1,25112031
10,5,25,20,56,28,0.19091,0.19091,0.020469,0.061154,1,0.11111,1,25112041
30,15,67,52,110,55,0.40928,0.80023,0.2293,0.34202,3,0.22222,1,25112042
12,6,28,22,54,27,0.28125,0.28125,0.030699,0.07735,2,0.22222,1,25112051
26,13,73,60,132,66,0.2096,0.49471,0.14269,0.21638,3,0.27778,1,25112061
10,5,15,10,20,10,0.079597,0.079597,0.0070441,0.021117,1,0.16667,1,25112062
2,1,2,1,2,1,0.041395,0.041395,0.0022997,0.0097568,1,0.055556,1,25112071
10,5,11,6,12,6,0.056303,0.056303,0.0091516,0.020096,1,0.22222,1,25112072
22,11,115,104,240,120,0.36449,0.36449,0.054547,0.1135,2,0.27778,1,25112081
6,3,27,24,56,28,0.163,0.163,0.014945,0.043945,2,0.11111,1,25112082
46,23,116,93,210,105,0.38041,0.47978,0.21486,0.27405,3,0.38889,1,25112091
42,21,128,107,240,120,0.42588,0.63103,0.18571,0.29442,3,0.38889,1,25112092
16,8,32,24,58,29,0.1217,0.1217,0.016216,0.041643,2,0.22222,1,25112101
18,9,84,75,182,91,0.30268,0.30268,0.026849,0.080325,2,0.22222,1,25112102
20,10,80,70,184,92,0.1217,0.1217,0.023086,0.045132,2,0.27778,1,25112111
22,11,81,70,210,105,0.28703,0.28703,0.028759,0.081876,2,0.22222,1,25112112
0,0,0,0,0,0,0,0,0,0,1,0,1,25112121
10,5,12,7,14,7,0.086145,0.086145,0.0081232,0.023165,1,0.16667,1,25112122
20,10,50,40,92,46,0.39051,0.39051,0.059389,0.1271,2,0.27778,1,25112131
14,7,69,62,156,78,0.27885,0.27885,0.029962,0.076938,2,0.22222,1,25112132
20,10,44,34,74,37,0.1606,0.1606,0.015996,0.041828,2,0.22222,1,25112141
12,6,25,19,44,22,0.12088,0.12088,0.010902,0.031756,1,0.16667,1,25112151
24,12,140,128,272,136,0.39209,0.39209,0.038612,0.10824,2,0.22222,1,25112152
24,12,117,105,240,120,0.20105,0.20105,0.027995,0.06636,2,0.22222,1,25112161
12,6,14,8,16,8,0.09428,0.09428,0.010428,0.027848,1,0.22222,1,25112171
34,17,103,86,210,105,0.29904,0.69788,0.22333,0.28986,3,0.27778,1,25112181
18,9,89,80,210,105,0.26612,0.26612,0.032213,0.085135,2,0.16667,1,25112182
12,6,128,122,272,136,0.457,0.457,0.032,0.10996,2,0.11111,1,25112191
6,3,12,9,18,9,0.13994,0.13994,0.012556,0.038723,1,0.11111,1,25112192
32,16,101,85,212,106,0.14764,0.48713,0.12954,0.17547,3,0.38889,1,25112201
32,16,85,69,184,92,0.32064,0.38577,0.14929,0.19305,3,0.27778,1,25112211
8,4,16,12,30,15,0.09095,0.09095,0.0056118,0.021568,1,0.11111,1,25112221
6,3,11,8,16,8,0.10257,0.10257,0.0078105,0.02519,1,0.16667,1,25112231
14,7,24,17,44,22,0.10827,0.10827,0.010244,0.027841,1,0.22222,1,25112241
2,1,11,10,20,10,0.11832,0.11832,0.0065732,0.027888,1,0.055556,1,25112251
22,11,62,51,110,55,0.42431,0.42431,0.073353,0.15389,2,0.22222,1,25112261
16,8,87,79,182,91,0.29062,0.29062,0.043844,0.095586,2,0.22222,1,25112271
8,4,28,24,56,28,0.14508,0.14508,0.012024,0.038108,2,0.11111,1,25112281
2,1,2,1,2,1,0.027151,0.027151,0.0015084,0.0063995,1,0.055556,1,26101021
12,6,24,18,48,24,0.2148,0.2148,0.015601,0.051579,1,0.16667,1,26101022
26,13,67,54,110,55,0.23324,0.30089,0.085846,0.1328,3,0.27778,1,26101031
14,7,20,13,26,13,0.20589,0.20589,0.01921,0.051735,1,0.22222,1,26101032
16,8,46,38,92,46,0.23622,0.23622,0.025307,0.062493,2,0.22222,1,26101041
32,16,129,113,272,136,0.35331,0.7721,0.18123,0.27468,3,0.33333,1,26101042
16,8,51,43,114,57,0.12312,0.12312,0.017368,0.03965,2,0.27778,1,26101051
24,12,90,78,210,105,0.17978,0.17978,0.025499,0.060054,2,0.22222,1,26101052
24,12,103,91,194,97,0.13089,0.13089,0.018449,0.038152,2,0.27778,1,26101061
14,7,38,31,76,38,0.16181,0.16181,0.019173,0.044815,2,0.27778,1,26101062
22,11,83,72,156,78,0.073519,0.073519,0.016204,0.029479,2,0.27778,1,26101071
4,2,8,6,12,6,0.022638,0.022638,0.0012577,0.0053358,1,0.055556,1,26101072
22,11,91,80,210,105,0.15589,0.15589,0.022185,0.04543,2,0.27778,1,26101081
38,19,86,67,156,78,0.19963,0.48296,0.10552,0.16642,3,0.16667,1,26101101
10,5,22,17,44,22,0.059027,0.059027,0.0093751,0.020607,1,0.22222,1,26101111
10,5,33,28,76,38,0.47038,0.47038,0.035242,0.11472,2,0.16667,1,26101121
18,9,40,31,68,34,0.35006,0.35006,0.044087,0.09968,2,0.27778,1,26101122
18,9,41,32,72,36,0.14729,0.14729,0.020573,0.045135,2,0.16667,1,26101131
8,4,11,7,14,7,0.098357,0.098357,0.0094011,0.026019,1,0.16667,1,26101132
14,7,78,71,186,93,0.49545,0.49545,0.04262,0.12352,2,0.22222,1,26101141
10,5,23,18,36,18,0.091057,0.091057,0.01358,0.03008,1,0.11111,1,26101151
18,9,66,57,182,91,0.31861,0.31861,0.035481,0.089128,2,0.22222,1,26101161
12,6,18,12,28,14,0.082453,0.082453,0.01422,0.029403,1,0.16667,1,26101171
14,7,74,67,184,92,0.25075,0.25075,0.038972,0.087601,2,0.22222,1,26101181
16,8,42,34,72,36,0.15266,0.15266,0.020737,0.054143,2,0.16667,1,26102011
0,0,0,0,0,0,0,0,0,0,1,0,1,26102012
14,7,52,45,92,46,0.12497,0.12497,0.030059,0.052724,2,0.22222,1,26102021
12,6,33,27,62,31,0.069633,0.069633,0.013385,0.028454,2,0.16667,1,26102022
28,14,78,64,184,92,0.37812,0.41733,0.1252,0.19005,3,0.38889,1,26102031
12,6,42,36,86,43,0.10509,0.10509,0.013448,0.032052,2,0.22222,1,26102032
18,9,78,69,182,91,0.41492,0.41492,0.039251,0.11104,2,0.22222,1,26102041
16,8,69,61,132,66,0.23222,0.23222,0.026426,0.063787,2,0.11111,1,26102051
8,4,27,23,56,28,0.040696,0.040696,0.0051865,0.012646,2,0.16667,1,26102052
14,7,60,53,138,69,0.26532,0.26532,0.027682,0.071087,2,0.16667,1,26102061
20,10,61,51,132,66,0.28562,0.28562,0.037649,0.087076,2,0.22222,1,26102091
36,18,126,108,240,120,0.2171,0.49271,0.14117,0.18901,3,0.38889,1,26102092
20,10,41,31,78,39,0.082824,0.082824,0.016795,0.032504,2,0.22222,1,26102121
10,5,31,26,56,28,0.13511,0.13511,0.013174,0.036827,2,0.16667,1,26102122
16,8,29,21,44,22,0.27672,0.27672,0.048364,0.099068,2,0.22222,1,26102131
30,15,140,125,272,136,0.51637,0.70662,0.13626,0.22888,3,0.33333,1,26102141
22,11,52,41,110,55,0.30608,0.30608,0.030815,0.07819,2,0.16667,1,26102142
6,3,9,6,12,6,0.19286,0.19286,0.010918,0.045466,1,0.11111,1,26102151
20,10,33,23,46,23,0.17411,0.17411,0.026908,0.059951,2,0.22222,1,26102161
20,10,55,45,122,61,0.17225,0.17225,0.020361,0.050356,2,0.22222,1,26102171
18,9,62,53,112,56,0.21586,0.21586,0.034291,0.085759,2,0.27778,1,26102181
10,5,27,22,56,28,0.4089,0.4089,0.041154,0.11741,2,0.16667,1,26103011
12,6,34,28,72,36,0.19998,0.19998,0.017373,0.054766,2,0.16667,1,26103012
10,5,44,39,110,55,0.20313,0.20313,0.013867,0.048537,2,0.11111,1,26103021
4,2,6,4,8,4,0.025011,0.025011,0.0026332,0.0079118,1,0.11111,1,26103022
44,22,117,95,240,120,0.55339,0.56102,0.18427,0.25583,3,0.33333,1,26103031
10,5,14,9,18,9,0.38219,0.38219,0.029497,0.093527,1,0.16667,1,26103032
18,9,54,45,90,45,0.23248,0.23248,0.02418,0.062652,2,0.16667,1,26103041
34,17,71,54,116,58,0.36501,0.66351,0.2098,0.30462,3,0.33333,1,26103042
24,12,109,97,240,120,0.2827,0.35109,0.058069,0.12267,2,0.22222,1,26103051
14,7,16,9,18,9,0.1006,0.1006,0.019828,0.041296,1,0.27778,1,26103052
4,2,6,4,8,4,0.049924,0.049924,0.0034336,0.012096,1,0.11111,1,26103061
8,4,12,8,18,9,0.1149,0.1149,0.0093448,0.028906,1,0.11111,1,26103062
10,5,14,9,18,9,0.18224,0.18224,0.024506,0.062413,1,0.16667,1,26103071
24,12,126,114,272,136,0.24139,0.24139,0.048128,0.086511,2,0.27778,1,26103081
14,7,39,32,72,36,0.26686,0.26686,0.021982,0.06594,2,0.16667,1,26103082
12,6,20,14,34,17,0.15551,0.15551,0.017038,0.043849,1,0.22222,1,26103091
12,6,57,51,112,56,0.19135,0.19135,0.031404,0.072388,2,0.16667,1,26103101
22,11,99,88,210,105,0.22994,0.22994,0.036828,0.080135,2,0.27778,1,26103111
8,4,37,33,80,40,0.10661,0.10661,0.015196,0.036933,2,0.16667,1,26103112
32,16,102,86,210,105,0.153,0.59635,0.14069,0.20611,3,0.33333,1,26103121
12,6,39,33,74,37,0.10153,0.10153,0.01577,0.034871,2,0.16667,1,26103122
4,2,8,6,14,7,0.082998,0.082998,0.0052384,0.019743,1,0.11111,1,26103131
14,7,21,14,32,16,0.13275,0.13275,0.015069,0.037945,1,0.22222,1,26103141
32,16,94,78,182,91,0.21217,0.44326,0.12232,0.17899,3,0.22222,1,26103151
14,7,122,115,272,136,0.18862,0.18862,0.030681,0.063681,2,0.22222,1,26103161
20,10,54,44,110,55,0.2798,0.2798,0.04215,0.098968,2,0.22222,1,26103171
26,13,76,63,156,78,0.1857,0.45227,0.12117,0.18068,3,0.33333,1,26103181
14,7,36,29,58,29,0.11397,0.11397,0.013068,0.034377,2,0.27778,1,26104011
16,8,35,27,74,37,0.25336,0.25336,0.021752,0.063576,2,0.22222,1,26104012
16,8,55,47,112,56,0.21514,0.21514,0.029598,0.068575,2,0.16667,1,26104021
16,8,77,69,162,81,0.21049,0.47515,0.034292,0.11353,2,0.16667,1,26104022
10,5,17,12,28,14,0.16714,0.16714,0.018996,0.045487,1,0.16667,1,26104031
44,22,107,85,182,91,0.30094,0.56515,0.24631,0.31635,3,0.38889,1,26104041
26,13,127,114,272,136,0.46076,0.63933,0.20652,0.28582,3,0.27778,1,26104042
42,21,155,134,306,153,0.33581,0.50911,0.14295,0.21601,3,0.27778,1,26104051
22,11,61,50,134,67,0.28947,0.28947,0.034454,0.084107,2,0.27778,1,26104052
20,10,64,54,122,61,0.2374,0.2374,0.036066,0.077299,2,0.27778,1,26104061
12,6,36,30,68,34,0.098583,0.098583,0.01056,0.026661,2,0.22222,1,26104062
4,2,8,6,12,6,0.25762,0.25762,0.019757,0.064966,1,0.055556,1,26104081
16,8,71,63,156,78,0.2434,0.2434,0.028239,0.07263,2,0.22222,1,26104091
18,9,59,50,132,66,0.22161,0.44928,0.034625,0.10804,2,0.22222,1,26104101
8,4,22,18,36,18,0.47144,0.47144,0.039338,0.14208,1,0.11111,1,26104102
14,7,91,84,210,105,0.26908,0.26908,0.024118,0.076513,2,0.16667,1,26104111
4,2,5,3,6,3,0.0068048,0.0068048,0.00053863,0.0017426,1,0.055556,1,26104121
34,17,135,118,272,136,0.50029,0.79015,0.22307,0.31771,3,0.33333,1,26104141
26,13,112,99,240,120,0.3624,0.65475,0.18197,0.27786,3,0.27778,1,26104142
4,2,12,10,22,11,0.16064,0.16064,0.011719,0.039824,1,0.11111,1,26104151
28,14,86,72,162,81,0.38033,0.51373,0.18628,0.26224,3,0.27778,1,26104152
26,13,55,42,90,45,0.23032,0.50163,0.12619,0.20923,3,0.22222,1,26104161
10,5,18,13,26,13,0.087732,0.087732,0.009225,0.023524,1,0.16667,1,26104171
2,1,4,3,6,3,0.026486,0.026486,0.0014715,0.0062429,1,0.055556,1,26104181
